Secteur,trimestre,code_region,code_dep,nombre_defaut
Activites de services administratifs et de soutien,012023,84,073,3
Activites de services administratifs et de soutien,012023,84,074,7
Activites de services administratifs et de soutien,012023,93,004,2
Activites de services administratifs et de soutien,012023,93,005,2
Activites de services administratifs et de soutien,012023,93,006,16
Activites de services administratifs et de soutien,012023,93,013,33
Activites de services administratifs et de soutien,012023,93,083,12
Activites de services administratifs et de soutien,012023,93,084,7
Activites de services administratifs et de soutien,012023,94,2A,5
Activites de services administratifs et de soutien,012023,94,2B,4
Activites de services administratifs et de soutien,022017,01,971,6
Activites de services administratifs et de soutien,022017,02,972,4
Activites de services administratifs et de soutien,022017,03,973,3
Activites de services administratifs et de soutien,022017,04,974,11
Activites de services administratifs et de soutien,022017,11,075,34
Activites de services administratifs et de soutien,022017,11,077,15
Activites de services administratifs et de soutien,022017,11,078,9
Activites de services administratifs et de soutien,022017,11,091,13
Activites de services administratifs et de soutien,022017,11,092,19
Activites de services administratifs et de soutien,022017,11,093,29
Activites de services administratifs et de soutien,022017,11,094,13
Activites de services administratifs et de soutien,022017,11,095,10
Activites de services administratifs et de soutien,022017,24,018,5
Activites de services administratifs et de soutien,022017,24,028,6
Activites de services administratifs et de soutien,022017,24,036,1
Activites de services administratifs et de soutien,022017,24,037,3
Activites de services administratifs et de soutien,022017,24,041,2
Activites de services administratifs et de soutien,022017,24,045,9
Activites de services administratifs et de soutien,022017,27,021,3
Activites de services administratifs et de soutien,022017,27,025,1
Activites de services administratifs et de soutien,022017,27,039,1
Activites de services administratifs et de soutien,022017,27,070,3
Activites de services administratifs et de soutien,022017,27,071,2
Activites de services administratifs et de soutien,022017,27,089,5
Activites de services administratifs et de soutien,022017,28,014,7
Activites de services administratifs et de soutien,022017,28,027,5
Activites de services administratifs et de soutien,022017,28,050,2
Activites de services administratifs et de soutien,022017,28,061,1
Activites de services administratifs et de soutien,022017,28,076,11
Activites de services administratifs et de soutien,022017,32,002,4
Activites de services administratifs et de soutien,022017,32,059,18
Activites de services administratifs et de soutien,022017,32,060,8
Activites de services administratifs et de soutien,022017,32,062,10
Activites de services administratifs et de soutien,022017,32,080,3
Activites de services administratifs et de soutien,022017,44,008,3
Activites de services administratifs et de soutien,022017,44,051,2
Activites de services administratifs et de soutien,022017,44,052,2
Activites de services administratifs et de soutien,022017,44,054,4
Activites de services administratifs et de soutien,022017,44,055,3
Activites de services administratifs et de soutien,022017,44,057,4
Activites de services administratifs et de soutien,022017,44,067,11
Activites de services administratifs et de soutien,022017,44,068,5
Activites de services administratifs et de soutien,022017,44,088,7
Activites de services administratifs et de soutien,022017,52,044,10
Activites de services administratifs et de soutien,022017,52,049,1
Activites de services administratifs et de soutien,022017,52,053,3
Activites de services administratifs et de soutien,022017,52,072,2
Activites de services administratifs et de soutien,022017,52,085,3
Activites de services administratifs et de soutien,022017,53,022,2
Activites de services administratifs et de soutien,022017,53,029,6
Activites de services administratifs et de soutien,022017,53,035,7
Activites de services administratifs et de soutien,022017,53,056,8
Activites de services administratifs et de soutien,022017,75,016,1
Activites de services administratifs et de soutien,022017,75,017,6
Activites de services administratifs et de soutien,022017,75,023,3
Activites de services administratifs et de soutien,022017,75,024,3
Activites de services administratifs et de soutien,022017,75,033,9
Activites de services administratifs et de soutien,022017,75,040,2
Activites de services administratifs et de soutien,022017,75,047,2
Activites de services administratifs et de soutien,022017,75,064,7
Activites de services administratifs et de soutien,022017,75,079,1
Activites de services administratifs et de soutien,022017,76,009,1
Activites de services administratifs et de soutien,022017,76,011,6
Activites de services administratifs et de soutien,022017,76,030,8
Activites de services administratifs et de soutien,022017,76,031,14
Activites de services administratifs et de soutien,022017,76,032,3
Activites de services administratifs et de soutien,022017,76,034,14
Activites de services administratifs et de soutien,022017,76,046,2
Activites de services administratifs et de soutien,022017,76,065,3
